id,date,builtin,call,communication,entertainment,finance,game,office,other,screen,sms,social,travel,unknown,utilities,weather,mood
AS14.14,2014-04-19,0.20416,0.0,0.47687,0.0,0.0,0.0,0.0,0.47219,0.01747,0.5,0.0,0.0,0.0,0.0,0.0,0.84375
AS14.14,2014-04-20,0.36821,0.0,0.58491,0.0,0.0,1.0,0.0,0.47706,0.0635,0.5,0.0,0.0,0.0,0.0,0.0,0.9375
AS14.14,2014-04-21,0.57208,0.11111,0.63052,0.0,0.0,0.0,0.0,0.42772,0.04321,0.0,0.39207,0.0,0.0,0.0,0.0,0.875
AS14.14,2014-04-22,0.56238,0.11111,0.54172,0.0,0.0,0.0,0.0,0.45633,0.05319,0.5,0.70361,0.0,0.0,0.0,0.0,0.875
AS14.14,2014-04-23,0.39364,0.0,0.43063,0.0,0.0,0.0,0.0,0.4672,0.04783,0.0,0.36132,0.53202,0.0,0.0,0.0,0.875
AS14.14,2014-04-24,0.35199,0.0,0.47342,0.0,0.0,0.0,0.8042,0.42797,0.04499,0.0,0.0,0.62477,0.0,0.0,0.0,0.91667
AS14.14,2014-04-25,0.58074,0.0,0.68073,0.0,0.0,0.0,0.0,0.52189,0.05912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AS14.14,2014-04-26,0.79725,0.0,0.37183,0.0,0.0,0.0,0.0,0.33639,0.01179,0.5,0.0,0.0,0.0,0.0,0.0,1.0
AS14.14,2014-04-27,0.28324,0.0,0.55621,0.0,0.0,0.0,0.0,0.45687,0.03119,0.0,0.0,0.0,0.0,0.0,0.0,0.95833
AS14.14,2014-04-28,0.08631,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.14,2014-04-29,0.26185,0.0,0.36449,0.0,0.0,0.0,0.0,0.28043,0.01073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.14,2014-04-30,0.21756,0.0,0.24076,0.0,0.0,0.0,0.0,0.35964,0.01084,0.0,0.0,0.0,0.0,0.0,0.0,0.875
AS14.14,2014-05-01,0.20572,0.0,0.0,0.0,0.0,0.0,0.0,0.41856,0.02081,0.0,0.69001,0.0,0.0,0.0,0.0,0.75
AS14.14,2014-05-02,0.28748,0.0,0.22736,0.0,0.0,0.0,0.0,0.47938,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.83333
AS14.14,2014-05-03,0.38581,0.0,0.52094,0.0,0.0,0.0,0.0,0.50967,0.05062,0.0,0.41131,0.0,0.0,0.0,0.0,0.85
AS14.14,2014-05-04,0.26808,0.0,0.44675,0.0,0.0,0.0,0.0,0.4864,0.02472,0.0,0.46082,0.0,0.0,0.0,0.0,0.85
AS14.14,2014-05-05,0.70064,0.0,0.52476,0.0,0.0,0.0,0.0,0.33668,0.01296,0.0,0.0,0.0,0.0,0.0,0.0,0.875
AS14.15,2014-03-14,0.77381,0.2381,0.43458,0.0,0.0,0.0,0.0,0.7004,0.04911,0.08333,0.0,0.0,0.0,0.0,0.0,0.83333
AS14.15,2014-03-15,0.5146,0.38095,0.58514,0.0,0.0,0.0,0.0,0.0,0.03335,0.0,0.0,0.0,0.0,0.0,0.0,0.86538
AS14.15,2014-03-16,0.0,0.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906
AS14.15,2014-03-17,0.28105,0.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.82051
AS14.15,2014-03-18,0.99601,0.33333,0.90663,0.27564,0.0,0.0,0.66188,0.54496,0.64959,0.0,0.0,0.86398,0.0,0.74296,0.0,0.92308
AS14.15,2014-03-19,0.0,0.2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94872
AS14.15,2014-03-20,0.84732,0.2381,0.81673,0.0,0.0,0.0,0.0,0.0,0.26403,0.58333,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-03-21,0.94905,0.2381,0.63942,0.0,0.0,0.0,0.23984,0.3689,0.16573,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-03-22,0.76668,0.0,0.53302,0.0,0.0,0.0,0.0,0.4269,0.07246,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-03-23,0.47268,0.0,0.75833,0.0,0.0,0.0,0.0,0.32697,0.11366,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-03-24,0.76827,0.0,0.44437,0.0,0.0,0.0,0.53741,0.29915,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-03-25,0.8733,0.04762,0.82271,0.0,0.0,0.0,0.0,0.0,0.29196,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-03-26,0.93042,0.33333,1.0,0.0,0.0,0.0,0.0,0.81288,1.0,0.25,0.0,0.78595,0.0,0.0,0.0,0.92308
AS14.15,2014-03-27,0.54279,0.57143,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-03-28,0.88341,0.38095,0.84146,0.0,0.0,0.0,0.0,0.28281,0.31991,0.0,0.0,0.0,0.0,1.0,0.0,0.92308
AS14.15,2014-03-29,0.66572,0.47619,0.16839,0.0,0.0,0.0,0.39831,0.32611,0.03934,0.0,0.64746,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-03-30,0.88169,0.2381,0.70127,0.0,0.0,0.0,0.0,0.0,0.21634,0.0,0.83421,0.0,0.0,0.0,0.0,0.94872
AS14.15,2014-03-31,0.0,0.57143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0.0,0.0,0.0,0.0,0.0,0.92308
AS14.15,2014-04-01,0.78317,0.04762,0.79951,0.0,0.0,0.0,0.0,0.0,0.15557,0.33333,0.0,0.0,0.0,0.0,0.0,0.92308
AS14.15,2014-04-02,0.79416,0.33333,0.87016,0.0,0.0,0.0,0.39874,0.29892,0.33571,0.08333,0.44813,0.0,0.0,0.0,0.0,0.92308
AS14.15,2014-04-03,0.0,0.09524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92308
AS14.15,2014-04-04,0.86262,0.09524,0.70625,0.0,0.0,0.0,0.0,0.0,0.14956,0.0,0.90232,0.0,0.0,0.0,0.0,0.92308
AS14.15,2014-04-05,0.45233,0.19048,0.0,0.0,0.0,0.0,0.0,0.0,0.00514,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AS14.15,2014-04-06,0.74924,0.2381,0.64127,0.0,0.0,0.0,0.0,0.0,0.08563,0.08333,0.0,0.0,0.0,0.0,0.0,0.79487
AS14.15,2014-04-07,0.53919,0.19048,0.7404,0.0,0.0,0.0,0.0,0.40136,0.10458,0.08333,0.0,0.0,0.0,0.0,0.0,0.87179
AS14.15,2014-04-08,0.0,0.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.87179
AS14.15,2014-04-09,0.0,0.19048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-10,0.74753,0.04762,0.74956,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.92308
AS14.15,2014-04-11,0.79511,0.04762,0.454,0.0,0.0,0.0,0.0,0.3384,0.16064,0.0,1.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-12,0.88008,0.2381,0.85554,0.92595,0.0,0.0,0.0,0.0,0.43743,0.08333,0.0,0.0,0.0,0.0,0.0,0.94872
AS14.15,2014-04-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-14,0.87492,0.04762,0.9199,0.0,0.0,0.0,0.87538,0.26463,0.58525,0.0,0.77588,1.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-15,0.0,0.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-16,1.0,0.0,0.90529,0.0,0.0,0.0,0.0,0.49509,0.56811,0.0,0.0,0.0,1.0,0.0,0.0,0.89744
AS14.15,2014-04-17,0.97363,0.09524,0.8814,0.0,0.0,0.0,0.4147,0.64411,0.47278,0.0,0.6871,0.0,0.0,0.0,0.0,0.82051
AS14.15,2014-04-18,0.76705,0.0,0.71459,0.90607,0.0,0.0,1.0,0.32632,0.28793,0.0,0.0,0.88119,0.0,0.0,0.0,0.76923
AS14.15,2014-04-19,0.80105,0.0,0.33633,0.0,0.0,0.0,0.0,0.90204,0.09143,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-21,0.77397,0.0,0.90686,0.0,0.0,0.0,0.88006,1.0,0.52098,0.0,0.84903,0.0,0.0,0.0,0.0,0.92308
AS14.15,2014-04-22,0.0,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-23,0.70832,0.09524,0.66023,0.0,0.0,0.0,0.58295,0.50844,0.09474,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-24,0.84914,0.0,0.74967,0.56718,0.0,0.0,0.0,0.7537,0.25448,1.0,0.42423,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-25,0.65697,0.33333,0.35075,0.0,0.0,0.0,0.0,0.0,0.01455,0.33333,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-26,0.73695,0.14286,0.66267,0.0,0.0,0.0,0.0,0.60434,0.06846,0.0,0.0,0.0,0.0,0.0,0.0,0.79487
AS14.15,2014-04-27,0.79247,0.14286,0.97119,0.0,0.0,0.0,0.0,0.3137,0.50562,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-28,0.84884,0.0,0.97795,0.0,1.0,0.0,0.0,0.45815,0.39019,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-29,0.38243,0.04762,0.76307,0.0,0.0,0.0,0.0,0.0,0.01115,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-04-30,0.66411,0.04762,0.0,0.0,0.0,0.0,0.0,0.72442,0.03912,0.0,0.0,0.0,0.0,0.0,0.0,0.76923
AS14.15,2014-05-01,0.56727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01206,0.0,0.0,0.0,0.0,0.0,0.0,0.84615
AS14.15,2014-05-02,0.0,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-05-03,0.75989,0.14286,0.69607,0.0,0.0,0.0,0.0,0.37719,0.11822,0.08333,0.44806,0.0,0.0,0.0,0.0,0.87179
AS14.15,2014-05-04,0.0,0.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-05-05,0.71375,0.57143,0.0,0.0,0.0,0.0,0.0,0.0,0.03478,0.0,0.0,0.0,0.0,0.0,0.0,0.89744
AS14.15,2014-05-06,0.89238,0.04762,0.8542,1.0,0.0,0.0,0.0,0.0,0.33515,0.16667,0.66522,0.603,0.0,0.0,0.0,0.0
AS14.16,2014-03-13,0.59562,0.625,0.70317,0.0,0.0,0.0,0.0,0.0,0.02387,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AS14.16,2014-03-14,0.36433,0.125,0.27789,0.0,0.0,0.0,0.0,0.92798,0.00533,0.2,0.0,0.0,0.0,0.0,0.0,0.925
AS14.16,2014-03-15,0.74418,0.0,0.65975,0.51781,0.75142,0.0,0.0,0.65445,0.05622,0.13333,0.74066,0.0,0.0,0.0,0.0,0.8
AS14.16,2014-03-16,0.79553,0.0,0.6462,0.0,0.60624,0.0,0.0,1.0,0.04219,0.2,0.0,0.0,0.0,0.0,0.0,0.825
AS14.16,2014-03-17,0.58988,0.0,0.8182,0.0,0.0,0.0,0.0,0.75724,0.08263,0.0,0.85747,0.0,0.0,0.0,0.0,0.9
AS14.16,2014-03-18,0.79927,0.5,0.82712,0.56445,0.63453,0.0,0.0,0.67878,0.09096,0.06667,0.0,0.0,0.0,0.0,0.0,0.825
AS14.16,2014-03-19,0.53358,0.0,0.0,0.35844,0.0,0.0,0.0,0.85703,0.00305,0.0,0.0,0.0,0.0,0.0,0.0,0.8
AS14.16,2014-03-20,0.87985,0.25,0.61832,0.34432,0.0,0.0,0.0,0.65455,0.04776,0.26667,0.679,0.0,0.0,0.0,0.0,0.70833
AS14.16,2014-03-21,0.70763,0.25,0.65042,0.22164,0.0,0.0,0.0,0.0,0.03297,0.0,0.77088,0.0,0.0,0.0,0.0,0.85
AS14.16,2014-03-22,0.68194,0.375,0.70683,0.56045,0.0,0.0,0.0,0.65573,0.1337,0.13333,0.44584,0.0,0.0,0.0,0.0,0.8125
AS14.16,2014-03-23,0.78541,0.75,0.71702,0.64147,0.53401,0.0,0.0,0.86796,0.08402,0.2,0.838,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-03-24,0.76118,0.0,0.7285,0.0,0.39417,0.0,0.0,0.66398,0.0531,0.0,0.70349,0.0,0.0,0.0,0.0,0.8
AS14.16,2014-03-25,0.84703,0.0,0.79493,0.48604,0.0,0.0,0.0,0.84359,0.11723,0.06667,0.81068,0.0,0.0,0.0,0.0,0.75
AS14.16,2014-03-26,0.65914,0.0,0.76134,0.50696,0.84607,0.0,0.0,0.0,0.2922,0.06667,0.86118,0.0,0.0,0.0,0.0,0.7
AS14.16,2014-03-27,0.64789,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.1844,1.0,0.0,0.0,0.0,0.0,0.0,0.75
AS14.16,2014-03-28,0.72922,0.0,0.80637,0.0,0.0,0.0,0.0,0.0,0.06005,0.0,0.0,0.0,0.0,0.0,0.0,0.8125
AS14.16,2014-03-29,0.7455,0.25,0.67999,0.0,0.60661,0.0,0.0,0.60084,0.04744,0.13333,0.72556,0.0,0.0,0.0,0.0,0.75
AS14.16,2014-03-30,0.78767,0.5,0.62195,0.89965,0.0,0.0,0.0,0.78964,0.09978,0.0,0.0,0.0,0.0,0.0,0.0,0.675
AS14.16,2014-03-31,0.39428,0.375,0.53726,0.0,0.0,0.0,0.0,0.60371,0.00854,0.46667,0.0,0.0,0.0,0.0,0.0,0.75
AS14.16,2014-04-01,0.69943,0.0,0.71057,0.0,0.0,0.0,0.0,0.0,0.17046,0.06667,0.62123,0.77318,0.0,0.0,0.0,0.725
AS14.16,2014-04-02,0.52132,0.5,0.62885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08688,0.0,0.0,0.0,0.0,0.8
AS14.16,2014-04-03,0.5688,0.0,0.76349,0.08628,0.0,0.0,0.0,0.79045,0.01606,0.0,0.59692,0.0,0.0,0.0,0.0,0.78125
AS14.16,2014-04-04,0.99219,0.5,1.0,0.94938,0.61591,0.0,0.0,0.90942,0.57139,0.26667,0.91037,0.49408,0.0,0.0,0.0,0.775
AS14.16,2014-04-05,0.70067,0.125,0.73829,0.6116,0.0,0.0,0.0,0.75722,0.02341,0.0,0.48589,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-04-06,0.92052,0.0,0.83843,0.6139,0.0,0.0,0.0,0.60099,0.18576,0.0,0.76919,0.0,0.0,1.0,1.0,0.84375
AS14.16,2014-04-07,0.82268,0.0,0.8097,0.48762,0.77496,0.0,0.0,0.0,0.25612,0.06667,0.76414,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-04-08,0.35395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.06667,0.0,0.0,0.0,0.0,0.0,0.8
AS14.16,2014-04-09,0.64261,0.125,0.31132,0.0,0.50307,0.0,0.0,0.0,0.36921,0.0,0.0,0.0,0.0,0.0,0.0,0.9
AS14.16,2014-04-10,0.77018,0.375,0.78168,0.5837,0.90643,1.0,0.0,0.75824,0.12606,0.06667,0.86184,0.0,0.0,0.0,0.0,0.825
AS14.16,2014-04-11,0.70208,0.0,0.81401,0.0,0.0,0.0,0.0,0.48919,0.04152,0.0,0.74998,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-04-12,0.45895,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-04-13,0.61748,0.125,0.18699,0.0,0.0,0.0,0.0,0.53261,0.01299,0.13333,0.61458,0.0,0.0,0.0,0.0,0.8
AS14.16,2014-04-14,0.78402,0.5,0.59491,0.0,0.0,0.0,0.0,0.0,0.02342,0.0,0.30328,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-04-15,0.73201,0.125,0.53745,0.0,0.0,0.0,0.0,0.0,0.00048,0.13333,0.57174,0.0,0.0,0.0,0.0,0.825
AS14.16,2014-04-16,0.86036,0.25,0.7761,0.0,0.0,0.0,0.0,0.7021,0.0816,0.26667,0.71968,0.0,0.0,0.0,0.0,0.90625
AS14.16,2014-04-17,0.77443,0.375,0.67934,0.0,0.93744,0.0,0.0,0.72344,0.05156,0.0,0.43298,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-04-18,0.83776,0.0,0.85632,0.86512,0.0,0.0,0.0,0.0,0.24631,0.26667,0.83478,0.0,0.0,0.0,0.0,0.85
AS14.16,2014-04-19,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667,0.0,0.0,0.0,0.0,0.0,0.9
AS14.16,2014-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667,0.0,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-04-21,0.89752,0.0,0.83188,0.51159,0.0,0.0,0.0,0.74009,0.08552,0.0,0.56339,0.0,0.0,0.0,0.0,0.90625
AS14.16,2014-04-22,0.78055,0.0,0.88992,0.65622,0.0,0.0,0.0,0.0,0.10513,0.06667,0.7365,0.0,0.0,0.0,0.0,0.825
AS14.16,2014-04-23,0.87626,0.5,0.90475,0.0,1.0,0.0,0.0,0.6288,0.15024,0.06667,0.46937,0.0,0.0,0.0,0.88164,0.90625
AS14.16,2014-04-24,0.65048,0.375,0.7463,0.72049,0.0,0.0,0.0,0.0,0.13763,0.06667,0.0,0.0,0.0,0.0,0.0,0.675
AS14.16,2014-04-25,0.7934,0.875,0.40391,0.0,0.0,0.0,0.0,0.0,0.0386,0.8,0.50271,0.0,0.0,0.0,0.0,0.9
AS14.16,2014-04-26,0.09877,0.0,0.52823,0.0,0.0,0.0,0.0,0.49064,0.00643,0.2,0.0,0.0,0.0,0.0,0.0,0.84375
AS14.16,2014-04-27,0.67,0.25,0.70553,0.0,0.0,0.0,0.0,0.0,0.03108,0.0,0.0,0.0,0.0,0.0,0.0,0.9
AS14.16,2014-04-28,0.49655,1.0,0.37874,0.0,0.0,0.0,0.0,0.0,0.02422,0.06667,0.81752,0.0,0.0,0.0,0.0,1.0
AS14.16,2014-04-29,0.93545,0.875,0.88621,0.74479,0.98931,0.0,0.0,0.56775,0.14871,0.26667,0.66569,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-04-30,0.50019,0.375,0.81736,0.47408,0.0,0.0,0.0,0.4896,0.08523,0.0,0.0,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-05-01,0.71138,0.875,0.40405,0.0,0.0,0.0,0.0,0.0,0.01453,0.13333,0.0,0.0,0.0,0.0,0.0,0.875
AS14.16,2014-05-02,0.77634,0.25,0.80944,0.56166,0.0,0.0,0.0,0.0,0.10752,0.0,0.78758,1.0,0.0,0.0,0.0,1.0
AS14.16,2014-05-03,0.93279,0.125,0.86806,0.85933,0.0,0.0,0.0,0.0,0.29025,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AS14.16,2014-05-04,1.0,0.0,0.74663,0.0,0.68821,0.0,0.0,0.75724,0.08006,0.0,0.82528,0.0,1.0,0.88006,0.0,0.875
AS14.16,2014-05-05,0.58634,0.0,0.0,0.83903,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.91667
AS14.17,2014-03-20,0.15577,0.0,0.11364,0.6593,0.0,0.0,0.0,0.55445,0.09146,0.0,0.72414,0.0,0.0,0.0,0.0,0.0
AS14.17,2014-03-21,1.0,0.0,0.89703,0.86417,0.0,0.0,0.57514,0.35863,0.40808,0.0,0.86462,0.0,0.0,0.0,0.0,0.925
AS14.17,2014-03-22,0.61457,0.0,1.0,0.88531,0.0,0.0,0.0,0.6098,0.47411,0.0,0.81806,0.45181,0.0,0.62118,0.0,0.925
AS14.17,2014-03-23,0.64619,0.0,0.6358,0.91545,0.0,0.0,0.0,0.3051,0.42968,0.33333,0.85282,0.5305,0.0,0.0,0.0,0.925
AS14.17,2014-03-24,0.47783,0.5,0.59331,0.78558,0.0,0.0,0.0,0.31114,1.0,0.0,0.80241,0.70579,0.0,0.80708,0.0,0.875
AS14.17,2014-03-25,0.15151,0.0,0.41187,0.89394,0.0,0.0,0.82238,0.24949,0.2558,0.0,0.82143,0.0,0.0,0.51148,0.0,0.9375
AS14.17,2014-03-26,0.41233,0.25,0.49256,0.95818,0.0,0.0,0.0,0.55724,0.57099,0.0,0.83849,0.0,0.0,0.95612,0.0,0.9
AS14.17,2014-03-27,0.42822,0.0,0.79506,0.90922,0.0,0.0,0.0,0.35887,0.46059,0.0,0.84386,0.60198,0.0,0.0,0.0,0.9
AS14.17,2014-03-28,0.33212,0.125,0.73321,0.79647,0.0,0.0,0.5049,0.68658,0.77786,0.0,0.77865,0.62631,0.0,0.0,0.0,0.9
AS14.17,2014-03-29,0.4087,1.0,0.43678,0.8863,0.75116,0.0,0.0,0.35859,0.45333,0.33333,0.97721,0.57,0.0,0.0,0.0,0.85
AS14.17,2014-03-30,0.12825,0.0,0.0,0.0,0.0,0.0,0.0,0.28682,0.0,0.0,0.18586,0.44334,0.0,0.0,0.0,1.0
AS14.17,2014-03-31,0.39212,0.0,0.45963,0.81603,0.0,0.0,0.0,0.91592,0.46152,0.0,1.0,0.97275,0.0,1.0,0.0,0.90625
AS14.17,2014-04-01,0.50632,0.5,0.73972,0.91351,0.0,0.0,0.98001,0.77012,0.44433,0.66667,0.7678,0.53249,0.0,0.50036,0.0,0.925
AS14.17,2014-04-02,0.51803,0.125,0.26991,0.88894,0.0,0.0,0.75234,0.66853,0.59934,0.0,0.83683,0.542,0.0,0.91752,0.0,0.9375
AS14.17,2014-04-03,0.55736,0.125,0.58826,0.92399,0.0,0.0,0.53127,0.70997,0.60772,0.33333,0.83515,0.52494,0.0,0.65349,0.0,0.9
AS14.17,2014-04-04,0.27379,0.125,0.2419,0.90064,0.0,0.0,0.61982,0.35488,0.34822,0.33333,0.77684,0.0,0.0,0.0,0.0,0.875
AS14.17,2014-04-05,0.258,0.375,0.50983,0.79457,0.0,0.0,0.0,0.34991,0.32221,1.0,0.50688,0.30484,0.0,0.0,0.0,0.875
AS14.17,2014-04-06,0.17403,0.0,0.22415,0.89606,0.0,0.0,0.0,0.53342,0.27877,0.33333,0.58291,0.0,0.0,0.0,0.0,0.90625
AS14.17,2014-04-07,0.1948,0.0,0.31982,0.84261,0.0,0.0,0.0,0.21658,0.70948,0.0,0.79342,0.0,0.0,0.0,0.0,0.875
AS14.17,2014-04-08,0.65033,0.375,0.65872,0.92744,0.0,0.0,1.0,0.37317,0.88031,0.33333,0.82504,0.60968,1.0,0.60805,0.0,0.875
AS14.17,2014-04-09,0.40209,0.0,0.49374,1.0,0.0,0.0,0.87208,0.51198,0.53888,0.0,0.68798,0.60304,0.0,0.34638,0.0,0.875
AS14.17,2014-04-10,0.40253,0.0,0.68889,0.93453,0.0,0.0,0.581,0.66658,0.66325,0.0,0.90842,0.5569,0.0,0.0,0.0,0.84375
AS14.17,2014-04-11,0.50956,0.0,0.13756,0.81855,0.0,0.0,0.0,0.32976,0.27009,0.0,0.83289,0.53505,0.0,0.87217,0.0,0.9
AS14.17,2014-04-12,0.51753,0.0,0.37172,0.88684,0.0,0.0,0.0,0.32794,0.36083,0.0,0.76435,0.0,0.0,0.0,0.0,0.9
AS14.17,2014-04-13,0.41284,0.0,0.43381,0.96013,0.0,0.0,0.0,0.40122,0.64635,0.0,0.9813,0.57566,0.0,0.65436,0.0,0.9
AS14.17,2014-04-14,0.36566,0.125,0.06069,0.0,0.0,0.0,0.73573,0.37816,0.09038,0.0,0.45044,0.6053,0.0,0.0,0.0,0.875
AS14.17,2014-04-15,0.50957,0.0,0.87885,0.89696,0.0,0.0,0.3889,1.0,0.6649,0.33333,0.84488,0.47774,0.0,0.0,0.0,0.875
AS14.17,2014-04-16,0.43356,0.25,0.70333,0.79216,0.0,0.0,0.59185,0.36584,0.48858,0.33333,0.74644,0.57048,0.0,0.72266,0.0,0.9
AS14.17,2014-04-17,0.32747,0.0,0.48338,0.85035,0.0,0.0,0.0,0.35177,0.34074,0.66667,0.84241,0.0,0.0,0.37122,0.0,0.875
AS14.17,2014-04-18,0.17384,0.125,0.42656,0.90842,0.0,0.0,0.0,0.2926,0.26275,0.0,0.0,0.0,0.0,0.38483,0.0,0.875
AS14.17,2014-04-19,0.0,0.0,0.33308,0.0,0.0,0.0,0.0,0.35101,0.06603,0.0,0.40341,0.0,0.0,0.0,0.0,0.875
AS14.17,2014-04-20,0.34868,0.0,0.72565,0.92373,0.0,0.0,0.81512,0.34837,0.82651,0.0,0.9604,0.71947,0.0,0.0,0.0,0.9
AS14.17,2014-04-21,0.1478,0.125,0.68745,0.6997,0.0,0.0,0.0,0.42596,0.14699,0.0,0.50101,0.32417,0.0,0.29775,0.0,0.925
AS14.17,2014-04-22,0.33573,0.0,0.79766,0.90872,0.0,0.0,0.0,0.36483,0.69055,0.66667,0.85402,0.46322,0.0,0.0,0.0,0.825
AS14.17,2014-04-23,0.43273,0.125,0.70877,0.92195,0.0,0.0,0.50958,0.36151,0.82732,0.0,0.78653,0.66391,0.0,0.0,0.0,0.90625
AS14.17,2014-04-24,0.95866,0.125,0.54398,0.85623,0.0,0.91401,0.0,0.33541,0.6815,0.0,0.91764,0.61213,0.0,0.0,0.0,0.9
AS14.17,2014-04-25,0.46929,0.5,0.7625,0.87237,0.0,0.0,0.8617,0.57241,0.29927,0.33333,0.46109,0.75757,0.0,0.47191,0.0,0.9
AS14.17,2014-04-26,0.44103,0.0,0.62322,0.0,0.0,0.0,0.0,0.40329,0.10719,0.33333,0.21175,0.0,0.0,0.0,0.0,1.0
AS14.17,2014-04-27,0.94088,0.0,0.68104,0.80699,0.0,0.0,0.0,0.29824,0.38707,0.66667,0.93438,0.36091,0.0,0.0,0.0,0.9
AS14.17,2014-04-28,0.3117,0.0,0.57925,0.85982,0.0,0.0,0.81675,0.35661,0.4073,0.0,0.674,0.72511,0.0,0.30141,0.0,0.84375
AS14.17,2014-04-29,0.36585,0.0,0.54909,0.88107,0.0,0.0,0.0,0.30737,0.42317,0.0,0.75608,0.80359,0.0,0.0,0.0,0.875
AS14.17,2014-04-30,0.91196,0.0,0.68104,0.56106,1.0,0.0,0.0,0.35487,0.23703,0.0,0.67039,0.64484,0.0,0.7676,0.0,0.875
AS14.17,2014-05-01,0.2762,0.0,0.31525,0.31522,0.0,1.0,0.0,0.0,0.52993,0.33333,0.09364,0.0,0.0,0.5952,0.0,1.0
